"k0","year","","","hh","mm","fecha","variables","files"
"4","2019","8","26","15","0","2010-08-26 15:00:00","V","MERRA2.2019238.150.resampled.V.tif"
"4","2019","8","26","18","0","2010-08-26 18:00:00","PS","MERRA2.2019238.180.resampled.PS.tif"
"4","2019","8","26","18","0","2010-08-26 18:00:00","RH","MERRA2.2019238.180.resampled.RH.tif"
"4","2019","8","26","18","0","2010-08-26 18:00:00","T","MERRA2.2019238.180.resampled.T.tif"
"4","2019","8","26","18","0","2010-08-26 18:00:00","U","MERRA2.2019238.180.resampled.U.tif"
"4","2019","8","26","18","0","2010-08-26 18:00:00","V","MERRA2.2019238.180.resampled.V.tif"
"4","2019","8","27","12","0","2010-08-27 12:00:00","PS","MERRA2.2019239.120.resampled.PS.tif"
"4","2019","8","27","12","0","2010-08-27 12:00:00","RH","MERRA2.2019239.120.resampled.RH.tif"
"4","2019","8","27","12","0","2010-08-27 12:00:00","T","MERRA2.2019239.120.resampled.T.tif"
"4","2019","8","27","12","0","2010-08-27 12:00:00","U","MERRA2.2019239.120.resampled.U.tif"
"4","2019","8","27","12","0","2010-08-27 12:00:00","V","MERRA2.2019239.120.resampled.V.tif"
"4","2019","8","27","15","0","2010-08-27 15:00:00","PS","MERRA2.2019239.150.resampled.PS.tif"
"4","2019","8","27","15","0","2010-08-27 15:00:00","RH","MERRA2.2019239.150.resampled.RH.tif"
"4","2019","8","27","15","0","2010-08-27 15:00:00","T","MERRA2.2019239.150.resampled.T.tif"
"4","2019","8","27","15","0","2010-08-27 15:00:00","U","MERRA2.2019239.150.resampled.U.tif"
"4","2019","8","27","15","0","2010-08-27 15:00:00","V","MERRA2.2019239.150.resampled.V.tif"
"4","2019","8","27","18","0","2010-08-27 18:00:00","PS","MERRA2.2019239.180.resampled.PS.tif"
"4","2019","8","27","18","0","2010-08-27 18:00:00","RH","MERRA2.2019239.180.resampled.RH.tif"
"4","2019","8","27","18","0","2010-08-27 18:00:00","T","MERRA2.2019239.180.resampled.T.tif"
"4","2019","8","27","18","0","2010-08-27 18:00:00","U","MERRA2.2019239.180.resampled.U.tif"
"4","2019","8","27","18","0","2010-08-27 18:00:00","V","MERRA2.2019239.180.resampled.V.tif"
"4","2019","8","28","15","0","2010-08-28 15:00:00","PS","MERRA2.2019240.150.resampled.PS.tif"
"4","2019","8","28","15","0","2010-08-28 15:00:00","RH","MERRA2.2019240.150.resampled.RH.tif"
"4","2019","8","28","15","0","2010-08-28 15:00:00","T","MERRA2.2019240.150.resampled.T.tif"
"4","2019","8","28","15","0","2010-08-28 15:00:00","U","MERRA2.2019240.150.resampled.U.tif"
"4","2019","8","28","15","0","2010-08-28 15:00:00","V","MERRA2.2019240.150.resampled.V.tif"
"4","2019","8","28","18","0","2010-08-28 18:00:00","PS","MERRA2.2019240.180.resampled.PS.tif"
"4","2019","8","28","18","0","2010-08-28 18:00:00","RH","MERRA2.2019240.180.resampled.RH.tif"
"4","2019","8","28","18","0","2010-08-28 18:00:00","T","MERRA2.2019240.180.resampled.T.tif"
"4","2019","8","28","18","0","2010-08-28 18:00:00","U","MERRA2.2019240.180.resampled.U.tif"
"4","2019","8","28","18","0","2010-08-28 18:00:00","V","MERRA2.2019240.180.resampled.V.tif"
"4","2019","8","29","12","0","2010-08-29 12:00:00","PS","MERRA2.2019241.120.resampled.PS.tif"
"4","2019","8","29","12","0","2010-08-29 12:00:00","RH","MERRA2.2019241.120.resampled.RH.tif"
"4","2019","8","29","12","0","2010-08-29 12:00:00","T","MERRA2.2019241.120.resampled.T.tif"
"4","2019","8","29","12","0","2010-08-29 12:00:00","U","MERRA2.2019241.120.resampled.U.tif"
"4","2019","8","29","12","0","2010-08-29 12:00:00","V","MERRA2.2019241.120.resampled.V.tif"
"4","2019","8","29","15","0","2010-08-29 15:00:00","PS","MERRA2.2019241.150.resampled.PS.tif"
"4","2019","8","29","15","0","2010-08-29 15:00:00","RH","MERRA2.2019241.150.resampled.RH.tif"
"4","2019","8","29","15","0","2010-08-29 15:00:00","T","MERRA2.2019241.150.resampled.T.tif"
"4","2019","8","29","15","0","2010-08-29 15:00:00","U","MERRA2.2019241.150.resampled.U.tif"
"4","2019","8","29","15","0","2010-08-29 15:00:00","V","MERRA2.2019241.150.resampled.V.tif"
"4","2019","8","29","18","0","2010-08-29 18:00:00","PS","MERRA2.2019241.180.resampled.PS.tif"
"4","2019","8","29","18","0","2010-08-29 18:00:00","RH","MERRA2.2019241.180.resampled.RH.tif"
"4","2019","8","29","18","0","2010-08-29 18:00:00","T","MERRA2.2019241.180.resampled.T.tif"
"4","2019","8","29","18","0","2010-08-29 18:00:00","U","MERRA2.2019241.180.resampled.U.tif"
"4","2019","8","29","18","0","2010-08-29 18:00:00","V","MERRA2.2019241.180.resampled.V.tif"
"4","2019","8","30","15","0","2010-08-30 15:00:00","PS","MERRA2.2019242.150.resampled.PS.tif"
"4","2019","8","30","15","0","2010-08-30 15:00:00","RH","MERRA2.2019242.150.resampled.RH.tif"
"4","2019","8","30","15","0","2010-08-30 15:00:00","T","MERRA2.2019242.150.resampled.T.tif"
"4","2019","8","30","15","0","2010-08-30 15:00:00","U","MERRA2.2019242.150.resampled.U.tif"
"4","2019","8","30","15","0","2010-08-30 15:00:00","V","MERRA2.2019242.150.resampled.V.tif"
"4","2019","8","30","18","0","2010-08-30 18:00:00","PS","MERRA2.2019242.180.resampled.PS.tif"
"4","2019","8","30","18","0","2010-08-30 18:00:00","RH","MERRA2.2019242.180.resampled.RH.tif"
"4","2019","8","30","18","0","2010-08-30 18:00:00","T","MERRA2.2019242.180.resampled.T.tif"
"4","2019","8","30","18","0","2010-08-30 18:00:00","U","MERRA2.2019242.180.resampled.U.tif"
"4","2019","8","30","18","0","2010-08-30 18:00:00","V","MERRA2.2019242.180.resampled.V.tif"
"4","2019","8","31","12","0","2010-08-31 12:00:00","PS","MERRA2.2019243.120.resampled.PS.tif"
"4","2019","8","31","12","0","2010-08-31 12:00:00","RH","MERRA2.2019243.120.resampled.RH.tif"
"4","2019","8","31","12","0","2010-08-31 12:00:00","T","MERRA2.2019243.120.resampled.T.tif"
"4","2019","8","31","12","0","2010-08-31 12:00:00","U","MERRA2.2019243.120.resampled.U.tif"
"4","2019","8","31","12","0","2010-08-31 12:00:00","V","MERRA2.2019243.120.resampled.V.tif"
"4","2019","8","31","15","0","2010-08-31 15:00:00","PS","MERRA2.2019243.150.resampled.PS.tif"
"4","2019","8","31","15","0","2010-08-31 15:00:00","RH","MERRA2.2019243.150.resampled.RH.tif"
"4","2019","8","31","15","0","2010-08-31 15:00:00","T","MERRA2.2019243.150.resampled.T.tif"
"4","2019","8","31","15","0","2010-08-31 15:00:00","U","MERRA2.2019243.150.resampled.U.tif"
"4","2019","8","31","15","0","2010-08-31 15:00:00","V","MERRA2.2019243.150.resampled.V.tif"
"4","2019","8","31","18","0","2010-08-31 18:00:00","PS","MERRA2.2019243.180.resampled.PS.tif"
"4","2019","8","31","18","0","2010-08-31 18:00:00","RH","MERRA2.2019243.180.resampled.RH.tif"
"4","2019","8","31","18","0","2010-08-31 18:00:00","T","MERRA2.2019243.180.resampled.T.tif"
"4","2019","8","31","18","0","2010-08-31 18:00:00","U","MERRA2.2019243.180.resampled.U.tif"
"4","2019","8","31","18","0","2010-08-31 18:00:00","V","MERRA2.2019243.180.resampled.V.tif"
"4","2019","9","1","12","0","2010-09-01 12:00:00","PS","MERRA2.2019244.120.resampled.PS.tif"
"4","2019","9","1","12","0","2010-09-01 12:00:00","RH","MERRA2.2019244.120.resampled.RH.tif"
"4","2019","9","1","12","0","2010-09-01 12:00:00","T","MERRA2.2019244.120.resampled.T.tif"
"4","2019","9","1","12","0","2010-09-01 12:00:00","U","MERRA2.2019244.120.resampled.U.tif"
"4","2019","9","1","12","0","2010-09-01 12:00:00","V","MERRA2.2019244.120.resampled.V.tif"
"4","2019","9","1","15","0","2010-09-01 15:00:00","PS","MERRA2.2019244.150.resampled.PS.tif"
"4","2019","9","1","15","0","2010-09-01 15:00:00","RH","MERRA2.2019244.150.resampled.RH.tif"
"4","2019","9","1","15","0","2010-09-01 15:00:00","T","MERRA2.2019244.150.resampled.T.tif"
"4","2019","9","1","15","0","2010-09-01 15:00:00","U","MERRA2.2019244.150.resampled.U.tif"
"4","2019","9","1","15","0","2010-09-01 15:00:00","V","MERRA2.2019244.150.resampled.V.tif"
"4","2019","9","1","18","0","2010-09-01 18:00:00","PS","MERRA2.2019244.180.resampled.PS.tif"
"4","2019","9","1","18","0","2010-09-01 18:00:00","RH","MERRA2.2019244.180.resampled.RH.tif"
"4","2019","9","1","18","0","2010-09-01 18:00:00","T","MERRA2.2019244.180.resampled.T.tif"
"4","2019","9","1","18","0","2010-09-01 18:00:00","U","MERRA2.2019244.180.resampled.U.tif"
"4","2019","9","1","18","0","2010-09-01 18:00:00","V","MERRA2.2019244.180.resampled.V.tif"
"4","2019","9","2","12","0","2010-09-02 12:00:00","PS","MERRA2.2019245.120.resampled.PS.tif"
"4","2019","9","2","12","0","2010-09-02 12:00:00","RH","MERRA2.2019245.120.resampled.RH.tif"
"4","2019","9","2","12","0","2010-09-02 12:00:00","T","MERRA2.2019245.120.resampled.T.tif"
"4","2019","9","2","12","0","2010-09-02 12:00:00","U","MERRA2.2019245.120.resampled.U.tif"
"4","2019","9","2","12","0","2010-09-02 12:00:00","V","MERRA2.2019245.120.resampled.V.tif"
"4","2019","9","2","15","0","2010-09-02 15:00:00","PS","MERRA2.2019245.150.resampled.PS.tif"
"4","2019","9","2","15","0","2010-09-02 15:00:00","RH","MERRA2.2019245.150.resampled.RH.tif"
"4","2019","9","2","15","0","2010-09-02 15:00:00","T","MERRA2.2019245.150.resampled.T.tif"
"4","2019","9","2","15","0","2010-09-02 15:00:00","U","MERRA2.2019245.150.resampled.U.tif"
"4","2019","9","2","15","0","2010-09-02 15:00:00","V","MERRA2.2019245.150.resampled.V.tif"
"4","2019","9","2","18","0","2010-09-02 18:00:00","PS","MERRA2.2019245.180.resampled.PS.tif"
"4","2019","9","2","18","0","2010-09-02 18:00:00","RH","MERRA2.2019245.180.resampled.RH.tif"
"4","2019","9","2","18","0","2010-09-02 18:00:00","T","MERRA2.2019245.180.resampled.T.tif"
"4","2019","9","2","18","0","2010-09-02 18:00:00","U","MERRA2.2019245.180.resampled.U.tif"
"4","2019","9","2","18","0","2010-09-02 18:00:00","V","MERRA2.2019245.180.resampled.V.tif"
"4","2019","9","3","12","0","2010-09-03 12:00:00","PS","MERRA2.2019246.120.resampled.PS.tif"
"4","2019","9","3","12","0","2010-09-03 12:00:00","RH","MERRA2.2019246.120.resampled.RH.tif"
"4","2019","9","3","12","0","2010-09-03 12:00:00","T","MERRA2.2019246.120.resampled.T.tif"
"4","2019","9","3","12","0","2010-09-03 12:00:00","U","MERRA2.2019246.120.resampled.U.tif"
"4","2019","9","3","12","0","2010-09-03 12:00:00","V","MERRA2.2019246.120.resampled.V.tif"
"4","2019","9","3","15","0","2010-09-03 15:00:00","PS","MERRA2.2019246.150.resampled.PS.tif"
"4","2019","9","3","15","0","2010-09-03 15:00:00","RH","MERRA2.2019246.150.resampled.RH.tif"
"4","2019","9","3","15","0","2010-09-03 15:00:00","T","MERRA2.2019246.150.resampled.T.tif"
"4","2019","9","3","15","0","2010-09-03 15:00:00","U","MERRA2.2019246.150.resampled.U.tif"
"4","2019","9","3","15","0","2010-09-03 15:00:00","V","MERRA2.2019246.150.resampled.V.tif"
"4","2019","9","3","18","0","2010-09-03 18:00:00","PS","MERRA2.2019246.180.resampled.PS.tif"
"4","2019","9","3","18","0","2010-09-03 18:00:00","RH","MERRA2.2019246.180.resampled.RH.tif"
"4","2019","9","3","18","0","2010-09-03 18:00:00","T","MERRA2.2019246.180.resampled.T.tif"
"4","2019","9","3","18","0","2010-09-03 18:00:00","U","MERRA2.2019246.180.resampled.U.tif"
"4","2019","9","3","18","0","2010-09-03 18:00:00","V","MERRA2.2019246.180.resampled.V.tif"
"4","2019","9","4","15","0","2010-09-04 15:00:00","PS","MERRA2.2019247.150.resampled.PS.tif"
"4","2019","9","4","15","0","2010-09-04 15:00:00","RH","MERRA2.2019247.150.resampled.RH.tif"
"4","2019","9","4","15","0","2010-09-04 15:00:00","T","MERRA2.2019247.150.resampled.T.tif"
"4","2019","9","4","15","0","2010-09-04 15:00:00","U","MERRA2.2019247.150.resampled.U.tif"
"4","2019","9","4","15","0","2010-09-04 15:00:00","V","MERRA2.2019247.150.resampled.V.tif"
"4","2019","9","4","18","0","2010-09-04 18:00:00","PS","MERRA2.2019247.180.resampled.PS.tif"
"4","2019","9","4","18","0","2010-09-04 18:00:00","RH","MERRA2.2019247.180.resampled.RH.tif"
"4","2019","9","4","18","0","2010-09-04 18:00:00","T","MERRA2.2019247.180.resampled.T.tif"
"4","2019","9","4","18","0","2010-09-04 18:00:00","U","MERRA2.2019247.180.resampled.U.tif"
"4","2019","9","4","18","0","2010-09-04 18:00:00","V","MERRA2.2019247.180.resampled.V.tif"
"4","2019","9","5","12","0","2010-09-05 12:00:00","PS","MERRA2.2019248.120.resampled.PS.tif"
"4","2019","9","5","12","0","2010-09-05 12:00:00","RH","MERRA2.2019248.120.resampled.RH.tif"
"4","2019","9","5","12","0","2010-09-05 12:00:00","T","MERRA2.2019248.120.resampled.T.tif"
"4","2019","9","5","12","0","2010-09-05 12:00:00","U","MERRA2.2019248.120.resampled.U.tif"
"4","2019","9","5","12","0","2010-09-05 12:00:00","V","MERRA2.2019248.120.resampled.V.tif"
"4","2019","9","5","15","0","2010-09-05 15:00:00","PS","MERRA2.2019248.150.resampled.PS.tif"
"4","2019","9","5","15","0","2010-09-05 15:00:00","RH","MERRA2.2019248.150.resampled.RH.tif"
"4","2019","9","5","15","0","2010-09-05 15:00:00","T","MERRA2.2019248.150.resampled.T.tif"
"4","2019","9","5","15","0","2010-09-05 15:00:00","U","MERRA2.2019248.150.resampled.U.tif"
"4","2019","9","5","15","0","2010-09-05 15:00:00","V","MERRA2.2019248.150.resampled.V.tif"
"4","2019","9","5","18","0","2010-09-05 18:00:00","PS","MERRA2.2019248.180.resampled.PS.tif"
"4","2019","9","5","18","0","2010-09-05 18:00:00","RH","MERRA2.2019248.180.resampled.RH.tif"
"4","2019","9","5","18","0","2010-09-05 18:00:00","T","MERRA2.2019248.180.resampled.T.tif"
"4","2019","9","5","18","0","2010-09-05 18:00:00","U","MERRA2.2019248.180.resampled.U.tif"
"4","2019","9","5","18","0","2010-09-05 18:00:00","V","MERRA2.2019248.180.resampled.V.tif"
"4","2019","9","6","15","0","2010-09-06 15:00:00","PS","MERRA2.2019249.150.resampled.PS.tif"
"4","2019","9","6","15","0","2010-09-06 15:00:00","RH","MERRA2.2019249.150.resampled.RH.tif"
"4","2019","9","6","15","0","2010-09-06 15:00:00","T","MERRA2.2019249.150.resampled.T.tif"
"4","2019","9","6","15","0","2010-09-06 15:00:00","U","MERRA2.2019249.150.resampled.U.tif"
"4","2019","9","6","15","0","2010-09-06 15:00:00","V","MERRA2.2019249.150.resampled.V.tif"
"4","2019","9","6","18","0","2010-09-06 18:00:00","PS","MERRA2.2019249.180.resampled.PS.tif"
"4","2019","9","6","18","0","2010-09-06 18:00:00","RH","MERRA2.2019249.180.resampled.RH.tif"
"4","2019","9","6","18","0","2010-09-06 18:00:00","T","MERRA2.2019249.180.resampled.T.tif"
"4","2019","9","6","18","0","2010-09-06 18:00:00","U","MERRA2.2019249.180.resampled.U.tif"
"4","2019","9","6","18","0","2010-09-06 18:00:00","V","MERRA2.2019249.180.resampled.V.tif"
"4","2019","9","7","15","0","2010-09-07 15:00:00","PS","MERRA2.2019250.150.resampled.PS.tif"
"4","2019","9","7","15","0","2010-09-07 15:00:00","RH","MERRA2.2019250.150.resampled.RH.tif"
"4","2019","9","7","15","0","2010-09-07 15:00:00","T","MERRA2.2019250.150.resampled.T.tif"
"4","2019","9","7","15","0","2010-09-07 15:00:00","U","MERRA2.2019250.150.resampled.U.tif"
"4","2019","9","7","15","0","2010-09-07 15:00:00","V","MERRA2.2019250.150.resampled.V.tif"
"4","2019","9","7","18","0","2010-09-07 18:00:00","PS","MERRA2.2019250.180.resampled.PS.tif"
"4","2019","9","7","18","0","2010-09-07 18:00:00","RH","MERRA2.2019250.180.resampled.RH.tif"
"4","2019","9","7","18","0","2010-09-07 18:00:00","T","MERRA2.2019250.180.resampled.T.tif"
"4","2019","9","7","18","0","2010-09-07 18:00:00","U","MERRA2.2019250.180.resampled.U.tif"
"4","2019","9","7","18","0","2010-09-07 18:00:00","V","MERRA2.2019250.180.resampled.V.tif"
"4","2019","9","8","15","0","2010-09-08 15:00:00","PS","MERRA2.2019251.150.resampled.PS.tif"
"4","2019","9","8","15","0","2010-09-08 15:00:00","RH","MERRA2.2019251.150.resampled.RH.tif"
"4","2019","9","8","15","0","2010-09-08 15:00:00","T","MERRA2.2019251.150.resampled.T.tif"
"4","2019","9","8","15","0","2010-09-08 15:00:00","U","MERRA2.2019251.150.resampled.U.tif"
"4","2019","9","8","15","0","2010-09-08 15:00:00","V","MERRA2.2019251.150.resampled.V.tif"
"4","2019","9","8","18","0","2010-09-08 18:00:00","PS","MERRA2.2019251.180.resampled.PS.tif"
"4","2019","9","8","18","0","2010-09-08 18:00:00","RH","MERRA2.2019251.180.resampled.RH.tif"
"4","2019","9","8","18","0","2010-09-08 18:00:00","T","MERRA2.2019251.180.resampled.T.tif"
"4","2019","9","8","18","0","2010-09-08 18:00:00","U","MERRA2.2019251.180.resampled.U.tif"
"4","2019","9","8","18","0","2010-09-08 18:00:00","V","MERRA2.2019251.180.resampled.V.tif"
"4","2019","9","9","12","0","2010-09-09 12:00:00","PS","MERRA2.2019252.120.resampled.PS.tif"
"4","2019","9","9","12","0","2010-09-09 12:00:00","RH","MERRA2.2019252.120.resampled.RH.tif"
"4","2019","9","9","12","0","2010-09-09 12:00:00","T","MERRA2.2019252.120.resampled.T.tif"
"4","2019","9","9","12","0","2010-09-09 12:00:00","U","MERRA2.2019252.120.resampled.U.tif"
"4","2019","9","9","12","0","2010-09-09 12:00:00","V","MERRA2.2019252.120.resampled.V.tif"
"4","2019","9","9","15","0","2010-09-09 15:00:00","PS","MERRA2.2019252.150.resampled.PS.tif"
"4","2019","9","9","15","0","2010-09-09 15:00:00","RH","MERRA2.2019252.150.resampled.RH.tif"
"4","2019","9","9","15","0","2010-09-09 15:00:00","T","MERRA2.2019252.150.resampled.T.tif"
"4","2019","9","9","15","0","2010-09-09 15:00:00","U","MERRA2.2019252.150.resampled.U.tif"
"4","2019","9","9","15","0","2010-09-09 15:00:00","V","MERRA2.2019252.150.resampled.V.tif"
"4","2019","9","9","18","0","2010-09-09 18:00:00","PS","MERRA2.2019252.180.resampled.PS.tif"
"4","2019","9","9","18","0","2010-09-09 18:00:00","RH","MERRA2.2019252.180.resampled.RH.tif"
"4","2019","9","9","18","0","2010-09-09 18:00:00","T","MERRA2.2019252.180.resampled.T.tif"
"4","2019","9","9","18","0","2010-09-09 18:00:00","U","MERRA2.2019252.180.resampled.U.tif"
"4","2019","9","9","18","0","2010-09-09 18:00:00","V","MERRA2.2019252.180.resampled.V.tif"
"4","2019","9","10","12","0","2010-09-10 12:00:00","PS","MERRA2.2019253.120.resampled.PS.tif"
"4","2019","9","10","12","0","2010-09-10 12:00:00","RH","MERRA2.2019253.120.resampled.RH.tif"
"4","2019","9","10","12","0","2010-09-10 12:00:00","T","MERRA2.2019253.120.resampled.T.tif"
"4","2019","9","10","12","0","2010-09-10 12:00:00","U","MERRA2.2019253.120.resampled.U.tif"
"4","2019","9","10","12","0","2010-09-10 12:00:00","V","MERRA2.2019253.120.resampled.V.tif"
"4","2019","9","10","15","0","2010-09-10 15:00:00","PS","MERRA2.2019253.150.resampled.PS.tif"
"4","2019","9","10","15","0","2010-09-10 15:00:00","RH","MERRA2.2019253.150.resampled.RH.tif"
"4","2019","9","10","15","0","2010-09-10 15:00:00","T","MERRA2.2019253.150.resampled.T.tif"
"4","2019","9","10","15","0","2010-09-10 15:00:00","U","MERRA2.2019253.150.resampled.U.tif"
"4","2019","9","10","15","0","2010-09-10 15:00:00","V","MERRA2.2019253.150.resampled.V.tif"
"4","2019","9","10","18","0","2010-09-10 18:00:00","PS","MERRA2.2019253.180.resampled.PS.tif"
"4","2019","9","10","18","0","2010-09-10 18:00:00","RH","MERRA2.2019253.180.resampled.RH.tif"
"4","2019","9","10","18","0","2010-09-10 18:00:00","T","MERRA2.2019253.180.resampled.T.tif"
"4","2019","9","10","18","0","2010-09-10 18:00:00","U","MERRA2.2019253.180.resampled.U.tif"
"4","2019","9","10","18","0","2010-09-10 18:00:00","V","MERRA2.2019253.180.resampled.V.tif"
"4","2019","9","11","12","0","2010-09-11 12:00:00","PS","MERRA2.2019254.120.resampled.PS.tif"
"4","2019","9","11","12","0","2010-09-11 12:00:00","RH","MERRA2.2019254.120.resampled.RH.tif"
"4","2019","9","11","12","0","2010-09-11 12:00:00","T","MERRA2.2019254.120.resampled.T.tif"
"4","2019","9","11","12","0","2010-09-11 12:00:00","U","MERRA2.2019254.120.resampled.U.tif"
"4","2019","9","11","12","0","2010-09-11 12:00:00","V","MERRA2.2019254.120.resampled.V.tif"
"4","2019","9","11","15","0","2010-09-11 15:00:00","PS","MERRA2.2019254.150.resampled.PS.tif"
"4","2019","9","11","15","0","2010-09-11 15:00:00","RH","MERRA2.2019254.150.resampled.RH.tif"
"4","2019","9","11","15","0","2010-09-11 15:00:00","T","MERRA2.2019254.150.resampled.T.tif"
"4","2019","9","11","15","0","2010-09-11 15:00:00","U","MERRA2.2019254.150.resampled.U.tif"
"4","2019","9","11","15","0","2010-09-11 15:00:00","V","MERRA2.2019254.150.resampled.V.tif"
"4","2019","9","11","18","0","2010-09-11 18:00:00","PS","MERRA2.2019254.180.resampled.PS.tif"
"4","2019","9","11","18","0","2010-09-11 18:00:00","RH","MERRA2.2019254.180.resampled.RH.tif"
"4","2019","9","11","18","0","2010-09-11 18:00:00","T","MERRA2.2019254.180.resampled.T.tif"
"4","2019","9","11","18","0","2010-09-11 18:00:00","U","MERRA2.2019254.180.resampled.U.tif"
"4","2019","9","11","18","0","2010-09-11 18:00:00","V","MERRA2.2019254.180.resampled.V.tif"
"4","2019","9","12","12","0","2010-09-12 12:00:00","PS","MERRA2.2019255.120.resampled.PS.tif"
"4","2019","9","12","12","0","2010-09-12 12:00:00","RH","MERRA2.2019255.120.resampled.RH.tif"
"4","2019","9","12","12","0","2010-09-12 12:00:00","T","MERRA2.2019255.120.resampled.T.tif"
"4","2019","9","12","12","0","2010-09-12 12:00:00","U","MERRA2.2019255.120.resampled.U.tif"
"4","2019","9","12","12","0","2010-09-12 12:00:00","V","MERRA2.2019255.120.resampled.V.tif"
"4","2019","9","12","15","0","2010-09-12 15:00:00","PS","MERRA2.2019255.150.resampled.PS.tif"
"4","2019","9","12","15","0","2010-09-12 15:00:00","RH","MERRA2.2019255.150.resampled.RH.tif"
"4","2019","9","12","15","0","2010-09-12 15:00:00","T","MERRA2.2019255.150.resampled.T.tif"
"4","2019","9","12","15","0","2010-09-12 15:00:00","U","MERRA2.2019255.150.resampled.U.tif"
"4","2019","9","12","15","0","2010-09-12 15:00:00","V","MERRA2.2019255.150.resampled.V.tif"
"4","2019","9","12","18","0","2010-09-12 18:00:00","PS","MERRA2.2019255.180.resampled.PS.tif"
"4","2019","9","12","18","0","2010-09-12 18:00:00","RH","MERRA2.2019255.180.resampled.RH.tif"
"4","2019","9","12","18","0","2010-09-12 18:00:00","T","MERRA2.2019255.180.resampled.T.tif"
"4","2019","9","12","18","0","2010-09-12 18:00:00","U","MERRA2.2019255.180.resampled.U.tif"
"4","2019","9","12","18","0","2010-09-12 18:00:00","V","MERRA2.2019255.180.resampled.V.tif"
"4","2019","9","13","15","0","2010-09-13 15:00:00","PS","MERRA2.2019256.150.resampled.PS.tif"
"4","2019","9","13","15","0","2010-09-13 15:00:00","RH","MERRA2.2019256.150.resampled.RH.tif"
"4","2019","9","13","15","0","2010-09-13 15:00:00","T","MERRA2.2019256.150.resampled.T.tif"
"4","2019","9","13","15","0","2010-09-13 15:00:00","U","MERRA2.2019256.150.resampled.U.tif"
"4","2019","9","13","15","0","2010-09-13 15:00:00","V","MERRA2.2019256.150.resampled.V.tif"
"4","2019","9","13","18","0","2010-09-13 18:00:00","PS","MERRA2.2019256.180.resampled.PS.tif"
"4","2019","9","13","18","0","2010-09-13 18:00:00","RH","MERRA2.2019256.180.resampled.RH.tif"
"4","2019","9","13","18","0","2010-09-13 18:00:00","T","MERRA2.2019256.180.resampled.T.tif"
"4","2019","9","13","18","0","2010-09-13 18:00:00","U","MERRA2.2019256.180.resampled.U.tif"
"4","2019","9","13","18","0","2010-09-13 18:00:00","V","MERRA2.2019256.180.resampled.V.tif"
"4","2019","9","14","12","0","2010-09-14 12:00:00","PS","MERRA2.2019257.120.resampled.PS.tif"
"4","2019","9","14","12","0","2010-09-14 12:00:00","RH","MERRA2.2019257.120.resampled.RH.tif"
"4","2019","9","14","12","0","2010-09-14 12:00:00","T","MERRA2.2019257.120.resampled.T.tif"
"4","2019","9","14","12","0","2010-09-14 12:00:00","U","MERRA2.2019257.120.resampled.U.tif"
"4","2019","9","14","12","0","2010-09-14 12:00:00","V","MERRA2.2019257.120.resampled.V.tif"
"4","2019","9","14","15","0","2010-09-14 15:00:00","PS","MERRA2.2019257.150.resampled.PS.tif"
"4","2019","9","14","15","0","2010-09-14 15:00:00","RH","MERRA2.2019257.150.resampled.RH.tif"
"4","2019","9","14","15","0","2010-09-14 15:00:00","T","MERRA2.2019257.150.resampled.T.tif"
"4","2019","9","14","15","0","2010-09-14 15:00:00","U","MERRA2.2019257.150.resampled.U.tif"
"4","2019","9","14","15","0","2010-09-14 15:00:00","V","MERRA2.2019257.150.resampled.V.tif"
"4","2019","9","14","18","0","2010-09-14 18:00:00","PS","MERRA2.2019257.180.resampled.PS.tif"
"4","2019","9","14","18","0","2010-09-14 18:00:00","RH","MERRA2.2019257.180.resampled.RH.tif"
"4","2019","9","14","18","0","2010-09-14 18:00:00","T","MERRA2.2019257.180.resampled.T.tif"
"4","2019","9","14","18","0","2010-09-14 18:00:00","U","MERRA2.2019257.180.resampled.U.tif"
"4","2019","9","14","18","0","2010-09-14 18:00:00","V","MERRA2.2019257.180.resampled.V.tif"
"4","2019","9","15","15","0","2010-09-15 15:00:00","PS","MERRA2.2019258.150.resampled.PS.tif"
"4","2019","9","15","15","0","2010-09-15 15:00:00","RH","MERRA2.2019258.150.resampled.RH.tif"
"4","2019","9","15","15","0","2010-09-15 15:00:00","T","MERRA2.2019258.150.resampled.T.tif"
"4","2019","9","15","15","0","2010-09-15 15:00:00","U","MERRA2.2019258.150.resampled.U.tif"
"4","2019","9","15","15","0","2010-09-15 15:00:00","V","MERRA2.2019258.150.resampled.V.tif"
"4","2019","9","15","18","0","2010-09-15 18:00:00","PS","MERRA2.2019258.180.resampled.PS.tif"
"4","2019","9","15","18","0","2010-09-15 18:00:00","RH","MERRA2.2019258.180.resampled.RH.tif"
"4","2019","9","15","18","0","2010-09-15 18:00:00","T","MERRA2.2019258.180.resampled.T.tif"
"4","2019","9","15","18","0","2010-09-15 18:00:00","U","MERRA2.2019258.180.resampled.U.tif"
"4","2019","9","15","18","0","2010-09-15 18:00:00","V","MERRA2.2019258.180.resampled.V.tif"
"4","2019","9","16","12","0","2010-09-16 12:00:00","PS","MERRA2.2019259.120.resampled.PS.tif"
"4","2019","9","16","12","0","2010-09-16 12:00:00","RH","MERRA2.2019259.120.resampled.RH.tif"
"4","2019","9","16","12","0","2010-09-16 12:00:00","T","MERRA2.2019259.120.resampled.T.tif"
