Fecha_Hora (yyyy-mm-dd hh:mm:ss);Satelite;AODnm;valor_AOD;estacion_pm
21/04/2017 18:30;A;550;0.025;LMA
21/04/2017 18:30;A;550;0.021971017;DKS
21/04/2017 18:30;A;550;NA;BB1
21/04/2017 18:30;A;550;NA;BB2
24/04/2017 17:20;A;550;0.162371829;LBO
24/04/2017 17:20;A;550;0.170482606;CEN
24/04/2017 17:20;A;550;0.175999999;COR
24/04/2017 17:20;A;550;0.174108058;PAL
24/04/2017 17:20;A;550;0.143185362;LMA
24/04/2017 17:20;A;550;0.141724035;DKS
24/04/2017 17:20;A;550;NA;BB1
24/04/2017 17:20;A;550;NA;BB2
27/04/2017 17:50;A;550;0.132683665;LBO
27/04/2017 17:50;A;550;0.068999998;CEN
27/04/2017 17:50;A;550;0.133582726;COR
27/04/2017 17:50;A;550;0.095902048;PAL
27/04/2017 17:50;A;550;0.09474694;LMA
27/04/2017 17:50;A;550;0.047107201;DKS
27/04/2017 17:50;A;550;NA;BB1
27/04/2017 17:50;A;550;NA;BB2
28/04/2017 16:55;A;550;0.048223589;LBO
28/04/2017 16:55;A;550;0.046390131;CEN
28/04/2017 16:55;A;550;0.046252817;COR
28/04/2017 16:55;A;550;0.04516653;PAL
28/04/2017 16:55;A;550;0.052645482;LMA
28/04/2017 16:55;A;550;0.0532372;DKS
28/04/2017 16:55;A;550;NA;BB1
28/04/2017 16:55;A;550;NA;BB2
28/04/2017 18:35;A;550;0.032053143;LBO
28/04/2017 18:35;A;550;0.071066454;CEN
28/04/2017 18:35;A;550;0.095059313;COR
28/04/2017 18:35;A;550;0.101201527;PAL
28/04/2017 18:35;A;550;0.02;LMA
28/04/2017 18:35;A;550;0.018999999;DKS
28/04/2017 18:35;A;550;NA;BB1
28/04/2017 18:35;A;550;NA;BB2
29/04/2017 17:40;A;550;0.176413015;LBO
29/04/2017 17:40;A;550;0.187881365;CEN
29/04/2017 17:40;A;550;0.196703881;COR
29/04/2017 17:40;A;550;0.19688727;PAL
29/04/2017 17:40;A;550;0.114234723;LMA
29/04/2017 17:40;A;550;0.138871282;DKS
29/04/2017 17:40;A;550;NA;BB1
29/04/2017 17:40;A;550;NA;BB2
30/04/2017 18:25;A;550;0.075915463;LBO
30/04/2017 18:25;A;550;0.109246962;CEN
30/04/2017 18:25;A;550;0.109034576;COR
30/04/2017 18:25;A;550;0.135096565;PAL
30/04/2017 18:25;A;550;0.044048227;LMA
30/04/2017 18:25;A;550;0.02262165;DKS
30/04/2017 18:25;A;550;NA;BB1
30/04/2017 18:25;A;550;NA;BB2
01/05/2017 17:30;A;550;0.118393086;LBO
01/05/2017 17:30;A;550;0.11324659;CEN
01/05/2017 17:30;A;550;0.119413018;COR
01/05/2017 17:30;A;550;0.118175112;PAL
01/05/2017 17:30;A;550;0.109046869;LMA
01/05/2017 17:30;A;550;0.091208383;DKS
01/05/2017 17:30;A;550;NA;BB1
01/05/2017 17:30;A;550;NA;BB2
02/05/2017 18:10;A;550;0.095939286;LBO
02/05/2017 18:10;A;550;0.099385537;CEN
02/05/2017 18:10;A;550;0.096980013;COR
02/05/2017 18:10;A;550;0.097645059;PAL
02/05/2017 18:10;A;550;0.127862826;LMA
02/05/2017 18:10;A;550;0.128706917;DKS
02/05/2017 18:10;A;550;NA;BB1
02/05/2017 18:10;A;550;NA;BB2
03/05/2017 17:15;A;550;0.203628168;LBO
03/05/2017 17:15;A;550;0.214326277;CEN
03/05/2017 17:15;A;550;0.218999997;COR
03/05/2017 17:15;A;550;0.214482278;PAL
03/05/2017 17:15;A;550;0.116288856;LMA
03/05/2017 17:15;A;550;0.122828417;DKS
03/05/2017 17:15;A;550;NA;BB1
03/05/2017 17:15;A;550;NA;BB2
04/05/2017 18:00;A;550;0.121808261;LBO
04/05/2017 18:00;A;550;0.10460791;CEN
04/05/2017 18:00;A;550;0.116603427;COR
04/05/2017 18:00;A;550;0.111683317;PAL
04/05/2017 18:00;A;550;0.147159025;LMA
04/05/2017 18:00;A;550;0.117406242;DKS
04/05/2017 18:00;A;550;NA;BB1
04/05/2017 18:00;A;550;NA;BB2
09/05/2017 18:15;A;550;0.076314829;LBO
09/05/2017 18:15;A;550;0.078495614;CEN
09/05/2017 18:15;A;550;0.092368461;COR
09/05/2017 18:15;A;550;0.181910917;PAL
09/05/2017 18:15;A;550;0.048349515;LMA
09/05/2017 18:15;A;550;0.050801519;DKS
09/05/2017 18:15;A;550;NA;BB1
09/05/2017 18:15;A;550;NA;BB2
10/05/2017 17:20;A;550;0.110772736;LBO
10/05/2017 17:20;A;550;0.102329306;CEN
10/05/2017 17:20;A;550;0.109999999;COR
10/05/2017 17:20;A;550;0.106500417;PAL
10/05/2017 17:20;A;550;0.048378084;LMA
10/05/2017 17:20;A;550;0.048722293;DKS
10/05/2017 17:20;A;550;NA;BB1
10/05/2017 17:20;A;550;NA;BB2
15/05/2017 17:40;A;550;0.145478159;LBO
15/05/2017 17:40;A;550;0.127630636;CEN
15/05/2017 17:40;A;550;0.15918684;COR
15/05/2017 17:40;A;550;0.184944853;PAL
15/05/2017 17:40;A;550;0.088157453;LMA
15/05/2017 17:40;A;550;0.064409815;DKS
15/05/2017 17:40;A;550;NA;BB1
15/05/2017 17:40;A;550;NA;BB2
16/05/2017 18:25;A;550;0.126401871;LBO
16/05/2017 18:25;A;550;0.06728068;CEN
16/05/2017 18:25;A;550;0.071999997;COR
16/05/2017 18:25;A;550;0.100654669;PAL
16/05/2017 18:25;A;550;0.021857275;LMA
16/05/2017 18:25;A;550;0.022;DKS
16/05/2017 18:25;A;550;NA;BB1
16/05/2017 18:25;A;550;NA;BB2
17/05/2017 17:30;A;550;0.138046339;LBO
17/05/2017 17:30;A;550;0.146401361;CEN
17/05/2017 17:30;A;550;0.141297773;COR
17/05/2017 17:30;A;550;0.163351133;PAL
17/05/2017 17:30;A;550;0.103996001;LMA
17/05/2017 17:30;A;550;0.090613201;DKS
17/05/2017 17:30;A;550;NA;BB1
17/05/2017 17:30;A;550;NA;BB2
21/05/2017 17:05;A;550;0.123879187;LBO
21/05/2017 17:05;A;550;0.113757618;CEN
21/05/2017 17:05;A;550;0.129166782;COR
21/05/2017 17:05;A;550;0.131122649;PAL
21/05/2017 17:05;A;550;0.093622304;LMA
21/05/2017 17:05;A;550;0.097008392;DKS
21/05/2017 17:05;A;550;NA;BB1
21/05/2017 17:05;A;550;NA;BB2
21/05/2017 18:40;A;550;0.044301409;LBO
21/05/2017 18:40;A;550;0.064285249;CEN
21/05/2017 18:40;A;550;0.060775995;COR
21/05/2017 18:40;A;550;0.067048036;PAL
21/05/2017 18:40;A;550;0.019073742;LMA
21/05/2017 18:40;A;550;0.018999999;DKS
21/05/2017 18:40;A;550;NA;BB1
21/05/2017 18:40;A;550;NA;BB2
22/05/2017 17:45;A;550;0.080230221;LBO
22/05/2017 17:45;A;550;0.053882264;CEN
22/05/2017 17:45;A;550;0.094999999;COR
22/05/2017 17:45;A;550;0.070988595;PAL
22/05/2017 17:45;A;550;0.136230618;LMA
22/05/2017 17:45;A;550;0.143830568;DKS
22/05/2017 17:45;A;550;NA;BB1
22/05/2017 17:45;A;550;NA;BB2
23/05/2017 18:30;A;550;0.0654677;LBO
23/05/2017 18:30;A;550;0.05040735;CEN
23/05/2017 18:30;A;550;0.05321084;COR
23/05/2017 18:30;A;550;0.065172903;PAL
23/05/2017 18:30;A;550;0.034457058;LMA
23/05/2017 18:30;A;550;0.032727972;DKS
23/05/2017 18:30;A;550;NA;BB1
23/05/2017 18:30;A;550;NA;BB2
30/05/2017 18:35;A;550;0.14392513;LBO
30/05/2017 18:35;A;550;0.112612672;CEN
30/05/2017 18:35;A;550;0.126988187;COR
30/05/2017 18:35;A;550;0.127914324;PAL
30/05/2017 18:35;A;550;0.077545188;LMA
30/05/2017 18:35;A;550;0.077675462;DKS
30/05/2017 18:35;A;550;NA;BB1
30/05/2017 18:35;A;550;NA;BB2
02/06/2017 17:30;A;550;0.199671358;LBO
02/06/2017 17:30;A;550;0.183431968;CEN
02/06/2017 17:30;A;550;0.190739393;COR
02/06/2017 17:30;A;550;0.18567884;PAL
02/06/2017 17:30;A;550;0.143066525;LMA
02/06/2017 17:30;A;550;0.125802398;DKS
02/06/2017 17:30;A;550;NA;BB1
02/06/2017 17:30;A;550;NA;BB2
04/06/2017 17:15;A;550;0.211117476;LBO
04/06/2017 17:15;A;550;0.220618814;CEN
04/06/2017 17:15;A;550;0.204918131;COR
04/06/2017 17:15;A;550;0.205998346;PAL
04/06/2017 17:15;A;550;0.065798879;LMA
04/06/2017 17:15;A;550;0.062508233;DKS
04/06/2017 17:15;A;550;NA;BB1
04/06/2017 17:15;A;550;NA;BB2
06/06/2017 17:05;A;550;0.073325291;LBO
06/06/2017 17:05;A;550;0.0678721;CEN
06/06/2017 17:05;A;550;0.087856919;COR
06/06/2017 17:05;A;550;0.157010496;PAL
06/06/2017 17:05;A;550;0.050690427;LMA
06/06/2017 17:05;A;550;0.063122779;DKS
06/06/2017 17:05;A;550;NA;BB1
06/06/2017 17:05;A;550;NA;BB2
06/06/2017 18:40;A;550;0.032657515;LBO
06/06/2017 18:40;A;550;0.02791683;CEN
06/06/2017 18:40;A;550;0.038233668;COR
06/06/2017 18:40;A;550;0.045639154;PAL
06/06/2017 18:40;A;550;0.019314332;LMA
06/06/2017 18:40;A;550;0.018999999;DKS
06/06/2017 18:40;A;550;NA;BB1
06/06/2017 18:40;A;550;NA;BB2
09/06/2017 17:35;A;550;0.075000003;LBO
09/06/2017 17:35;A;550;0.062199499;CEN
09/06/2017 17:35;A;550;0.08619421;COR
09/06/2017 17:35;A;550;0.10575375;PAL
09/06/2017 17:35;A;550;0.029766304;LMA
09/06/2017 17:35;A;550;0.034937702;DKS
09/06/2017 17:35;A;550;NA;BB1
09/06/2017 17:35;A;550;NA;BB2
10/06/2017 18:15;A;550;0.041948073;LBO
10/06/2017 18:15;A;550;0.037045207;CEN
10/06/2017 18:15;A;550;0.048999999;COR
10/06/2017 18:15;A;550;0.09444923;PAL
10/06/2017 18:15;A;550;0.03194439;LMA
10/06/2017 18:15;A;550;0.019229354;DKS
10/06/2017 18:15;A;550;NA;BB1
10/06/2017 18:15;A;550;NA;BB2
11/06/2017 17:20;A;550;0.070795633;LBO
11/06/2017 17:20;A;550;0.074674658;CEN
11/06/2017 17:20;A;550;0.078827009;COR
11/06/2017 17:20;A;550;0.08499293;PAL
11/06/2017 17:20;A;550;0.052376118;LMA
11/06/2017 17:20;A;550;0.055482011;DKS
11/06/2017 17:20;A;550;NA;BB1
11/06/2017 17:20;A;550;NA;BB2
14/06/2017 17:50;A;550;0.139155209;LBO
14/06/2017 17:50;A;550;0.12166319;CEN
14/06/2017 17:50;A;550;0.128900841;COR
14/06/2017 17:50;A;550;0.12309546;PAL
14/06/2017 17:50;A;550;0.127781674;LMA
14/06/2017 17:50;A;550;0.145882472;DKS
14/06/2017 17:50;A;550;NA;BB1
14/06/2017 17:50;A;550;NA;BB2
17/06/2017 18:25;A;550;0.111424096;LBO
17/06/2017 18:25;A;550;0.118195958;CEN
17/06/2017 18:25;A;550;0.1625067;COR
17/06/2017 18:25;A;550;0.173267961;PAL
17/06/2017 18:25;A;550;0.079530947;LMA
17/06/2017 18:25;A;550;0.070080101;DKS
17/06/2017 18:25;A;550;NA;BB1
17/06/2017 18:25;A;550;NA;BB2
18/06/2017 17:30;A;550;0.059036762;LBO
18/06/2017 17:30;A;550;0.058070917;CEN
18/06/2017 17:30;A;550;0.058826599;COR
18/06/2017 17:30;A;550;0.058759183;PAL
18/06/2017 17:30;A;550;0.059579801;LMA
18/06/2017 17:30;A;550;0.05959155;DKS
18/06/2017 17:30;A;550;NA;BB1
18/06/2017 17:30;A;550;NA;BB2
19/06/2017 18:10;A;550;0.048215542;LBO
19/06/2017 18:10;A;550;0.054634474;CEN
19/06/2017 18:10;A;550;0.047127351;COR
19/06/2017 18:10;A;550;0.086632207;PAL
19/06/2017 18:10;A;550;0.044326756;LMA
19/06/2017 18:10;A;550;0.043015845;DKS
19/06/2017 18:10;A;550;NA;BB1
19/06/2017 18:10;A;550;NA;BB2
20/06/2017 17:15;A;550;0.081867591;LBO
20/06/2017 17:15;A;550;0.07509923;CEN
20/06/2017 17:15;A;550;0.085721932;COR
20/06/2017 17:15;A;550;0.089503825;PAL
20/06/2017 17:15;A;550;0.080538653;LMA
20/06/2017 17:15;A;550;0.065577991;DKS
20/06/2017 17:15;A;550;NA;BB1
20/06/2017 17:15;A;550;NA;BB2
24/06/2017 18:30;A;550;0.340175003;LBO
24/06/2017 18:30;A;550;0.325794458;CEN
24/06/2017 18:30;A;550;0.341677427;COR
24/06/2017 18:30;A;550;0.341843933;PAL
24/06/2017 18:30;A;550;0.232030928;LMA
24/06/2017 18:30;A;550;0.233387589;DKS
24/06/2017 18:30;A;550;NA;BB1
24/06/2017 18:30;A;550;NA;BB2
30/06/2017 17:50;A;550;0.142380238;LBO
30/06/2017 17:50;A;550;0.073658615;CEN
30/06/2017 17:50;A;550;0.108573072;COR
30/06/2017 17:50;A;550;0.086984813;PAL
30/06/2017 17:50;A;550;0.082473241;LMA
30/06/2017 17:50;A;550;0.082783282;DKS
30/06/2017 17:50;A;550;NA;BB1
30/06/2017 17:50;A;550;NA;BB2
01/07/2017 16:55;A;550;0.05695137;LBO
01/07/2017 16:55;A;550;0.054475389;CEN
01/07/2017 16:55;A;550;0.054630317;COR
01/07/2017 16:55;A;550;0.053409722;PAL
01/07/2017 16:55;A;550;0.058958698;LMA
01/07/2017 16:55;A;550;0.059515283;DKS
01/07/2017 16:55;A;550;NA;BB1
01/07/2017 16:55;A;550;NA;BB2
01/07/2017 18:35;A;550;0.019726153;LBO
01/07/2017 18:35;A;550;0.064080968;CEN
01/07/2017 18:35;A;550;0.035073489;COR
01/07/2017 18:35;A;550;0.046038475;PAL
01/07/2017 18:35;A;550;0.029757436;LMA
01/07/2017 18:35;A;550;0.029581089;DKS
01/07/2017 18:35;A;550;NA;BB1
01/07/2017 18:35;A;550;NA;BB2
02/07/2017 17:40;A;550;0.035843913;LBO
02/07/2017 17:40;A;550;0.035001919;CEN
02/07/2017 17:40;A;550;0.066469789;COR
02/07/2017 17:40;A;550;0.081697702;PAL
02/07/2017 17:40;A;550;0.052992191;LMA
02/07/2017 17:40;A;550;0.058055453;DKS
02/07/2017 17:40;A;550;NA;BB1
02/07/2017 17:40;A;550;NA;BB2
03/07/2017 18:20;A;550;0.033062819;LBO
03/07/2017 18:20;A;550;0.030551368;CEN
03/07/2017 18:20;A;550;0.063445725;COR
03/07/2017 18:20;A;550;0.098294646;PAL
03/07/2017 18:20;A;550;0.025986627;LMA
03/07/2017 18:20;A;550;0.023;DKS
03/07/2017 18:20;A;550;NA;BB1
03/07/2017 18:20;A;550;NA;BB2
04/07/2017 17:25;A;550;0.111824311;LBO
04/07/2017 17:25;A;550;0.093631119;CEN
04/07/2017 17:25;A;550;0.093059011;COR
04/07/2017 17:25;A;550;0.09595459;PAL
04/07/2017 17:25;A;550;0.089792728;LMA
04/07/2017 17:25;A;550;0.081168488;DKS
04/07/2017 17:25;A;550;NA;BB1
04/07/2017 17:25;A;550;NA;BB2
11/07/2017 17:35;A;550;0.090304129;LBO
11/07/2017 17:35;A;550;0.092116736;CEN
11/07/2017 17:35;A;550;0.091725871;COR
11/07/2017 17:35;A;550;0.091991693;PAL
11/07/2017 17:35;A;550;0.090571664;LMA
11/07/2017 17:35;A;550;0.078586079;DKS
11/07/2017 17:35;A;550;NA;BB1
11/07/2017 17:35;A;550;NA;BB2
17/07/2017 16:55;A;550;0.029929951;LBO
17/07/2017 16:55;A;550;0.028160511;CEN
17/07/2017 16:55;A;550;0.028235625;COR
17/07/2017 16:55;A;550;0.027302921;PAL
17/07/2017 16:55;A;550;0.030952904;LMA
17/07/2017 16:55;A;550;0.03117976;DKS
17/07/2017 16:55;A;550;NA;BB1
17/07/2017 16:55;A;550;NA;BB2
17/07/2017 18:35;A;550;0.040883575;LBO
17/07/2017 18:35;A;550;0.023641136;CEN
17/07/2017 18:35;A;550;0.063013211;COR
17/07/2017 18:35;A;550;0.06385082;PAL
17/07/2017 18:35;A;550;0.018999999;LMA
17/07/2017 18:35;A;550;0.018999999;DKS
17/07/2017 18:35;A;550;NA;BB1
17/07/2017 18:35;A;550;NA;BB2
18/07/2017 17:40;A;550;0.052309886;LBO
18/07/2017 17:40;A;550;0.030408507;CEN
18/07/2017 17:40;A;550;0.064482301;COR
18/07/2017 17:40;A;550;0.067636989;PAL
18/07/2017 17:40;A;550;0.054853909;LMA
18/07/2017 17:40;A;550;0.032447495;DKS
18/07/2017 17:40;A;550;NA;BB1
18/07/2017 17:40;A;550;NA;BB2
20/07/2017 17:25;A;550;0.144619763;LBO
20/07/2017 17:25;A;550;0.1284675;CEN
20/07/2017 17:25;A;550;0.121827774;COR
20/07/2017 17:25;A;550;0.151976243;PAL
20/07/2017 17:25;A;550;0.121314973;LMA
20/07/2017 17:25;A;550;0.119891457;DKS
20/07/2017 17:25;A;550;NA;BB1
20/07/2017 17:25;A;550;NA;BB2
21/07/2017 18:10;A;550;0.047986072;LBO
21/07/2017 18:10;A;550;0.02928279;CEN
21/07/2017 18:10;A;550;0.05921771;COR
21/07/2017 18:10;A;550;0.048723593;PAL
21/07/2017 18:10;A;550;0.05090047;LMA
21/07/2017 18:10;A;550;0.031959806;DKS
21/07/2017 18:10;A;550;NA;BB1
21/07/2017 18:10;A;550;NA;BB2
27/07/2017 17:35;A;550;0.239345059;LBO
27/07/2017 17:35;A;550;0.244450688;CEN
27/07/2017 17:35;A;550;0.258667886;COR
27/07/2017 17:35;A;550;0.25608179;PAL
27/07/2017 17:35;A;550;0.262359321;LMA
27/07/2017 17:35;A;550;0.245490238;DKS
27/07/2017 17:35;A;550;NA;BB1
27/07/2017 17:35;A;550;NA;BB2
02/08/2017 18:35;A;550;0.118301623;LBO
02/08/2017 18:35;A;550;0.09271653;CEN
02/08/2017 18:35;A;550;0.100431368;COR
02/08/2017 18:35;A;550;0.107973471;PAL
02/08/2017 18:35;A;550;0.078583278;LMA
02/08/2017 18:35;A;550;0.079600893;DKS
02/08/2017 18:35;A;550;NA;BB1
02/08/2017 18:35;A;550;NA;BB2
03/08/2017 17:40;A;550;0.094138466;LBO
03/08/2017 17:40;A;550;0.048861947;CEN
03/08/2017 17:40;A;550;0.074000001;COR
03/08/2017 17:40;A;550;0.091315344;PAL
03/08/2017 17:40;A;550;0.0697513;LMA
03/08/2017 17:40;A;550;0.06820856;DKS
03/08/2017 17:40;A;550;NA;BB1
03/08/2017 17:40;A;550;NA;BB2
04/08/2017 18:20;A;550;0.026162883;LBO
04/08/2017 18:20;A;550;0.047851816;CEN
04/08/2017 18:20;A;550;0.059045833;COR
04/08/2017 18:20;A;550;0.06248213;PAL
04/08/2017 18:20;A;550;0.068658918;LMA
04/08/2017 18:20;A;550;0.066273376;DKS
04/08/2017 18:20;A;550;NA;BB1
04/08/2017 18:20;A;550;NA;BB2
05/08/2017 17:25;A;550;0.075907305;LBO
05/08/2017 17:25;A;550;0.026608728;CEN
05/08/2017 17:25;A;550;0.037018798;COR
05/08/2017 17:25;A;550;0.051850472;PAL
05/08/2017 17:25;A;550;0.044271991;LMA
05/08/2017 17:25;A;550;0.041538537;DKS
05/08/2017 17:25;A;550;NA;BB1
05/08/2017 17:25;A;550;NA;BB2
06/08/2017 18:10;A;550;0.316478193;LBO
06/08/2017 18:10;A;550;0.25448221;CEN
06/08/2017 18:10;A;550;0.270862252;COR
06/08/2017 18:10;A;550;0.272489786;PAL
06/08/2017 18:10;A;550;0.218248114;LMA
06/08/2017 18:10;A;550;0.213491768;DKS
06/08/2017 18:10;A;550;NA;BB1
06/08/2017 18:10;A;550;NA;BB2
07/08/2017 17:15;A;550;0.247354731;LBO
07/08/2017 17:15;A;550;0.223334163;CEN
07/08/2017 17:15;A;550;0.232749671;COR
07/08/2017 17:15;A;550;0.236883059;PAL
07/08/2017 17:15;A;550;0.258792937;LMA
07/08/2017 17:15;A;550;0.255657285;DKS
07/08/2017 17:15;A;550;NA;BB1
07/08/2017 17:15;A;550;NA;BB2
08/08/2017 18:00;A;550;0.086314663;LBO
08/08/2017 18:00;A;550;0.08949551;CEN
08/08/2017 18:00;A;550;0.087153643;COR
08/08/2017 18:00;A;550;0.087129563;PAL
08/08/2017 18:00;A;550;0.091364346;LMA
08/08/2017 18:00;A;550;0.089764915;DKS
08/08/2017 18:00;A;550;NA;BB1
08/08/2017 18:00;A;550;NA;BB2
13/08/2017 18:15;A;550;0.15532209;LBO
13/08/2017 18:15;A;550;0.078225344;CEN
13/08/2017 18:15;A;550;0.107352003;COR
13/08/2017 18:15;A;550;0.107759461;PAL
13/08/2017 18:15;A;550;0.027782284;LMA
13/08/2017 18:15;A;550;0.025808075;DKS
13/08/2017 18:15;A;550;NA;BB1
13/08/2017 18:15;A;550;NA;BB2
14/08/2017 17:20;A;550;0.058411207;LBO
14/08/2017 17:20;A;550;0.026422601;CEN
14/08/2017 17:20;A;550;0.051041041;COR
14/08/2017 17:20;A;550;0.05787224;PAL
14/08/2017 17:20;A;550;0.045064982;LMA
14/08/2017 17:20;A;550;0.036997266;DKS
14/08/2017 17:20;A;550;NA;BB1
14/08/2017 17:20;A;550;NA;BB2
15/08/2017 18:05;A;550;0.099307016;LBO
15/08/2017 18:05;A;550;0.084546901;CEN
15/08/2017 18:05;A;550;0.113563009;COR
15/08/2017 18:05;A;550;0.12499956;PAL
15/08/2017 18:05;A;550;0.111051366;LMA
15/08/2017 18:05;A;550;0.103348017;DKS
15/08/2017 18:05;A;550;NA;BB1
15/08/2017 18:05;A;550;NA;BB2
16/08/2017 17:10;A;550;0.086202629;LBO
16/08/2017 17:10;A;550;0.044230435;CEN
16/08/2017 17:10;A;550;0.067593001;COR
16/08/2017 17:10;A;550;0.056891587;PAL
16/08/2017 17:10;A;550;0.031168241;LMA
16/08/2017 17:10;A;550;0.022723638;DKS
16/08/2017 17:10;A;550;NA;BB1
16/08/2017 17:10;A;550;NA;BB2
17/08/2017 17:50;A;550;0.115888037;LBO
17/08/2017 17:50;A;550;0.035765637;CEN
17/08/2017 17:50;A;550;0.080825858;COR
17/08/2017 17:50;A;550;0.068198018;PAL
17/08/2017 17:50;A;550;0.142464444;LMA
17/08/2017 17:50;A;550;0.102168657;DKS
17/08/2017 17:50;A;550;NA;BB1
17/08/2017 17:50;A;550;NA;BB2
18/08/2017 16:55;A;550;0.099169239;LBO
18/08/2017 16:55;A;550;0.10029228;CEN
18/08/2017 16:55;A;550;0.100941204;COR
18/08/2017 16:55;A;550;0.102058195;PAL
18/08/2017 16:55;A;550;0.085946821;LMA
18/08/2017 16:55;A;550;0.084396154;DKS
18/08/2017 16:55;A;550;NA;BB1
18/08/2017 16:55;A;550;NA;BB2
18/08/2017 18:35;A;550;0.104872525;LBO
18/08/2017 18:35;A;550;0.103176169;CEN
18/08/2017 18:35;A;550;0.106596835;COR
18/08/2017 18:35;A;550;0.108174786;PAL
18/08/2017 18:35;A;550;0.063262068;LMA
18/08/2017 18:35;A;550;0.080407083;DKS
18/08/2017 18:35;A;550;NA;BB1
18/08/2017 18:35;A;550;NA;BB2
20/08/2017 18:20;A;550;0.04695493;LBO
20/08/2017 18:20;A;550;0.028225536;CEN
20/08/2017 18:20;A;550;0.062514603;COR
20/08/2017 18:20;A;550;0.087195046;PAL
20/08/2017 18:20;A;550;0.037419561;LMA
20/08/2017 18:20;A;550;0.028000001;DKS
20/08/2017 18:20;A;550;NA;BB1
20/08/2017 18:20;A;550;NA;BB2
21/08/2017 17:25;A;550;0.074115999;LBO
21/08/2017 17:25;A;550;0.059219208;CEN
21/08/2017 17:25;A;550;0.07095506;COR
21/08/2017 17:25;A;550;0.067879871;PAL
21/08/2017 17:25;A;550;0.093547232;LMA
21/08/2017 17:25;A;550;0.07566727;DKS
21/08/2017 17:25;A;550;NA;BB1
21/08/2017 17:25;A;550;NA;BB2
30/08/2017 17:20;A;550;0.067129366;LBO
30/08/2017 17:20;A;550;0.047071137;CEN
30/08/2017 17:20;A;550;0.066008434;COR
30/08/2017 17:20;A;550;0.092279345;PAL
30/08/2017 17:20;A;550;0.037210494;LMA
30/08/2017 17:20;A;550;0.035233468;DKS
30/08/2017 17:20;A;550;NA;BB1
30/08/2017 17:20;A;550;NA;BB2
31/08/2017 18:05;A;550;0.038382255;LBO
31/08/2017 18:05;A;550;0.03067179;CEN
31/08/2017 18:05;A;550;0.035;COR
31/08/2017 18:05;A;550;0.055083875;PAL
31/08/2017 18:05;A;550;0.067592144;LMA
31/08/2017 18:05;A;550;0.026138071;DKS
31/08/2017 18:05;A;550;NA;BB1
31/08/2017 18:05;A;550;NA;BB2
05/09/2017 18:20;A;550;0.038786899;LBO
05/09/2017 18:20;A;550;0.038060635;CEN
05/09/2017 18:20;A;550;0.072120681;COR
05/09/2017 18:20;A;550;0.086173415;PAL
05/09/2017 18:20;A;550;0.025371335;LMA
05/09/2017 18:20;A;550;0.019057967;DKS
05/09/2017 18:20;A;550;NA;BB1
05/09/2017 18:20;A;550;NA;BB2
11/09/2017 17:45;A;550;0.037558757;LBO
11/09/2017 17:45;A;550;0.03420737;CEN
11/09/2017 17:45;A;550;0.033;COR
11/09/2017 17:45;A;550;0.031473409;PAL
11/09/2017 17:45;A;550;0.084652312;LMA
11/09/2017 17:45;A;550;0.072212465;DKS
11/09/2017 17:45;A;550;NA;BB1
11/09/2017 17:45;A;550;NA;BB2
12/09/2017 18:30;A;550;0.053010661;LBO
12/09/2017 18:30;A;550;0.059297819;CEN
12/09/2017 18:30;A;550;0.06986212;COR
12/09/2017 18:30;A;550;0.106181324;PAL
12/09/2017 18:30;A;550;0.131932631;LMA
12/09/2017 18:30;A;550;0.12053293;DKS
12/09/2017 18:30;A;550;NA;BB1
12/09/2017 18:30;A;550;NA;BB2
14/09/2017 18:15;A;550;0.067357153;LBO
14/09/2017 18:15;A;550;0.097717687;CEN
14/09/2017 18:15;A;550;0.06845998;COR
14/09/2017 18:15;A;550;0.121668018;PAL
14/09/2017 18:15;A;550;0.072901823;LMA
14/09/2017 18:15;A;550;0.045937702;DKS
14/09/2017 18:15;A;550;NA;BB1
14/09/2017 18:15;A;550;NA;BB2
17/09/2017 17:10;A;550;0.140081361;LBO
17/09/2017 17:10;A;550;0.137860402;CEN
17/09/2017 17:10;A;550;0.129673198;COR
17/09/2017 17:10;A;550;0.128193885;PAL
17/09/2017 17:10;A;550;0.186906889;LMA
17/09/2017 17:10;A;550;0.204441845;DKS
17/09/2017 17:10;A;550;NA;BB1
17/09/2017 17:10;A;550;NA;BB2
18/09/2017 17:50;A;550;0.072462842;LBO
18/09/2017 17:50;A;550;0.04197019;CEN
18/09/2017 17:50;A;550;0.052125223;COR
18/09/2017 17:50;A;550;0.053577844;PAL
18/09/2017 17:50;A;550;0.036737457;LMA
18/09/2017 17:50;A;550;0.029985176;DKS
18/09/2017 17:50;A;550;NA;BB1
18/09/2017 17:50;A;550;NA;BB2
19/09/2017 16:55;A;550;0.057577275;LBO
19/09/2017 16:55;A;550;0.054298244;CEN
19/09/2017 16:55;A;550;0.054011256;COR
19/09/2017 16:55;A;550;0.051984899;PAL
19/09/2017 16:55;A;550;0.0675143;LMA
19/09/2017 16:55;A;550;0.068833128;DKS
19/09/2017 16:55;A;550;NA;BB1
19/09/2017 16:55;A;550;NA;BB2
19/09/2017 18:35;A;550;0.045055807;LBO
19/09/2017 18:35;A;550;0.057124801;CEN
19/09/2017 18:35;A;550;0.059505448;COR
19/09/2017 18:35;A;550;0.07669773;PAL
19/09/2017 18:35;A;550;0.025523579;LMA
19/09/2017 18:35;A;550;0.021959838;DKS
